no_mbtree,no_asm,no_cabac,no_scenecut,Aq_strength,Bframes,Qcomp,Qp,Ref,Rc_lookahead,B_bias,Threads,Keyint,Crf,Scenecut,Seek,Ipratio,PSNR-
0,1,0,0,0.7,9,0.4,34,6,167,34,86,334,23.3,34,418,0.7,45.925
0,1,0,0,0.7,9,0.4,34,6,167,34,43,334,23.3,34,836,0.7,49.927
0,1,0,0,0.7,9,0.4,34,6,167,34,43,334,36.6,34,418,0.7,37.465
0,1,0,0,0.7,9,0.4,34,6,167,34,86,334,23.3,34,836,0.7,49.927
0,1,0,0,0.7,17,0.4,34,6,167,-33,43,334,36.6,67,836,0.7,38.885
0,1,0,0,0.7,17,0.4,34,6,167,-33,86,334,36.6,67,418,0.7,37.185
0,1,0,0,0.7,17,0.4,34,6,167,-33,86,334,36.6,67,836,0.7,38.885
0,1,0,0,0.7,17,0.4,34,6,167,-33,43,667,23.3,67,418,0.7,45.914
0,1,0,0,0.7,17,0.4,34,6,167,-33,43,667,23.3,67,836,0.7,49.784
0,1,0,0,0.7,17,0.4,34,6,167,-33,86,667,23.3,67,418,0.7,45.914
0,1,0,0,0.7,17,0.4,34,6,167,-33,86,667,23.3,67,836,0.7,49.784
0,1,0,0,0.7,17,0.4,34,6,167,-33,43,667,36.6,67,418,0.7,37.18
0,1,0,0,0.7,17,0.4,34,6,167,-33,43,667,36.6,34,836,0.7,38.646
0,1,0,0,0.7,17,0.4,34,6,167,-33,86,667,36.6,34,418,0.7,37.208
0,1,0,0,0.7,17,0.4,34,6,167,-33,86,667,36.6,34,836,0.7,38.646
0,1,0,0,0.7,17,0.4,34,6,167,-33,43,334,23.3,67,418,0.7,45.908
0,1,0,0,0.7,17,0.4,34,6,167,-33,43,334,23.3,67,836,0.7,49.785
0,1,0,0,0.7,17,0.4,34,6,167,-33,86,334,23.3,67,418,0.7,45.908
0,1,0,0,0.7,17,0.4,34,6,167,-33,86,334,23.3,67,836,0.7,49.785
0,1,0,0,0.7,17,0.4,34,6,167,-33,43,334,36.6,67,418,0.7,37.185
0,1,0,0,0.7,17,0.4,34,6,167,-33,43,667,23.3,34,418,0.7,45.937
0,1,0,0,0.7,17,0.4,34,6,167,-33,86,334,36.6,34,836,0.7,38.648
0,1,0,0,0.7,17,0.4,34,6,167,-33,86,334,36.6,34,418,0.7,37.251
0,1,0,0,0.7,17,0.4,34,6,167,-33,43,334,36.6,34,836,0.7,38.648
0,1,0,0,0.7,17,0.4,34,6,167,-33,43,667,36.6,34,418,0.7,37.208
0,1,0,0,0.7,17,0.4,34,6,167,-33,86,667,23.3,34,836,0.7,49.918
0,1,0,0,0.7,17,0.4,34,6,167,-33,86,667,23.3,34,418,0.7,45.937
0,1,0,0,0.7,17,0.4,34,6,167,-33,43,667,23.3,34,836,0.7,49.918
0,1,0,0,0.7,17,0.4,34,6,167,-33,43,334,23.3,34,418,0.7,45.932
0,1,0,0,0.7,9,0.4,34,6,167,-33,86,667,36.6,67,836,0.7,38.864
0,1,0,0,0.7,9,0.4,34,6,167,-33,86,667,36.6,67,418,0.7,37.172
0,1,0,0,0.7,9,0.4,34,6,167,-33,43,667,36.6,67,836,0.7,38.864
0,1,0,0,0.7,17,0.4,34,6,167,-33,43,334,36.6,34,418,0.7,37.251
0,1,0,0,0.7,17,0.4,34,6,167,-33,86,334,23.3,34,836,0.7,49.919
0,1,0,0,0.7,17,0.4,34,6,167,-33,86,334,23.3,34,418,0.7,45.932
0,1,0,0,0.7,17,0.4,34,6,167,-33,43,334,23.3,34,836,0.7,49.919
0,1,0,0,0.7,9,0.4,34,6,167,-33,86,334,36.6,67,836,0.7,38.865
0,1,0,0,0.7,9,0.4,34,6,167,-33,43,667,23.3,67,418,0.7,45.923
0,1,0,0,0.7,9,0.4,34,6,167,-33,43,334,36.6,67,836,0.7,38.865
0,1,0,0,0.7,9,0.4,34,6,167,-33,86,334,36.6,67,418,0.7,37.181
0,1,0,0,0.7,9,0.4,34,6,167,-33,86,667,23.3,67,836,0.7,49.827
0,1,0,0,0.7,9,0.4,34,6,167,-33,43,667,36.6,67,418,0.7,37.172
0,1,0,0,0.7,9,0.4,34,6,167,-33,43,667,23.3,67,836,0.7,49.827
0,1,0,0,0.7,9,0.4,34,6,167,-33,86,667,23.3,67,418,0.7,45.923
0,1,0,0,0.7,9,0.4,34,6,167,-33,86,667,36.6,34,836,0.7,38.631
0,1,0,0,0.7,9,0.4,34,6,167,-33,43,334,23.3,67,418,0.7,45.917
0,1,0,0,0.7,9,0.4,34,6,167,-33,43,667,36.6,34,836,0.7,38.631
0,1,0,0,0.7,9,0.4,34,6,167,-33,86,667,36.6,34,418,0.7,37.2
0,1,0,0,0.7,9,0.4,34,6,167,-33,86,334,23.3,67,836,0.7,49.829
0,1,0,0,0.7,9,0.4,34,6,167,-33,43,334,36.6,67,418,0.7,37.181
0,1,0,0,0.7,9,0.4,34,6,167,-33,43,334,23.3,67,836,0.7,49.829
0,1,0,0,0.7,9,0.4,34,6,167,-33,86,334,23.3,67,418,0.7,45.917
0,1,0,0,0.7,17,0.4,34,3,167,34,43,334,36.6,67,418,0.7,37.426
0,1,0,0,0.7,17,0.4,34,3,167,34,86,334,23.3,67,836,0.7,49.426
0,1,0,0,0.7,17,0.4,34,3,167,34,86,334,23.3,67,418,0.7,45.803
0,1,0,0,0.7,17,0.4,34,3,167,34,43,334,23.3,67,836,0.7,49.426
0,1,0,0,0.7,17,0.4,34,3,167,34,43,334,23.3,67,418,0.7,45.805
0,1,0,0,0.7,17,0.4,34,3,167,34,86,667,36.6,34,836,0.7,39.691
0,1,0,0,0.7,17,0.4,34,3,167,34,86,667,36.6,34,418,0.7,37.404
0,1,0,0,0.7,17,0.4,34,3,167,34,43,667,36.6,34,836,0.7,39.691
0,1,0,0,0.7,17,0.4,34,3,167,34,43,667,36.6,67,418,0.7,37.451
0,1,0,0,0.7,17,0.4,34,3,167,34,86,667,23.3,67,836,0.7,49.418
0,1,0,0,0.7,17,0.4,34,3,167,34,86,667,23.3,67,418,0.7,45.807
0,1,0,0,0.7,17,0.4,34,3,167,34,43,667,23.3,67,836,0.7,49.418
0,1,0,0,0.7,17,0.4,34,3,167,34,43,667,23.3,67,418,0.7,45.808
0,1,0,0,0.7,17,0.4,34,3,167,34,86,334,36.6,67,836,0.7,39.541
0,1,0,0,0.7,17,0.4,34,3,167,34,86,334,36.6,67,418,0.7,37.426
0,1,0,0,0.7,17,0.4,34,3,167,34,43,334,36.6,67,836,0.7,39.541
0,1,0,0,0.7,9,0.4,34,6,167,-33,86,334,23.3,34,836,0.7,49.965
0,1,0,0,0.7,9,0.4,34,6,167,-33,43,334,36.6,34,418,0.7,37.251
0,1,0,0,0.7,9,0.4,34,6,167,-33,43,334,23.3,34,836,0.7,49.965
0,1,0,0,0.7,9,0.4,34,6,167,-33,86,334,23.3,34,418,0.7,45.932
0,1,0,0,0.7,17,0.4,34,3,167,34,86,667,36.6,67,836,0.7,39.536
0,1,0,0,0.7,9,0.4,34,6,167,-33,43,334,23.3,34,418,0.7,45.932
0,1,0,0,0.7,17,0.4,34,3,167,34,43,667,36.6,67,836,0.7,39.536
0,1,0,0,0.7,17,0.4,34,3,167,34,86,667,36.6,67,418,0.7,37.438
0,1,0,0,0.7,9,0.4,34,6,167,-33,86,667,23.3,34,836,0.7,49.965
0,1,0,0,0.7,9,0.4,34,6,167,-33,43,667,36.6,34,418,0.7,37.2
0,1,0,0,0.7,9,0.4,34,6,167,-33,43,667,23.3,34,836,0.7,49.965
0,1,0,0,0.7,9,0.4,34,6,167,-33,86,667,23.3,34,418,0.7,45.945
0,1,0,0,0.7,9,0.4,34,6,167,-33,86,334,36.6,34,836,0.7,38.635
0,1,0,0,0.7,9,0.4,34,6,167,-33,43,667,23.3,34,418,0.7,45.945
0,1,0,0,0.7,9,0.4,34,6,167,-33,43,334,36.6,34,836,0.7,38.635
0,1,0,0,0.7,9,0.4,34,6,167,-33,86,334,36.6,34,418,0.7,37.251
0,1,0,0,0.7,17,0.4,34,3,167,34,43,667,23.3,34,836,0.7,49.522
0,1,0,0,0.7,17,0.4,34,3,167,34,86,667,23.3,34,418,0.7,45.822
0,1,0,0,0.7,17,0.4,34,3,167,34,86,667,23.3,34,836,0.7,49.522
0,1,0,0,0.7,17,0.4,34,3,167,34,43,667,36.6,34,418,0.7,37.402
0,1,0,0,0.7,17,0.4,34,3,167,34,43,667,23.3,34,418,0.7,45.826
0,1,0,0,0.7,9,0.4,34,6,167,34,43,667,36.6,34,418,0.7,37.442
0,1,0,0,0.7,17,0.4,17,3,167,-33,86,667,36.6,34,418,1.4,37.284
0,1,0,0,0.7,17,0.4,17,3,167,-33,43,667,36.6,34,836,1.4,39.048
0,1,0,0,0.7,17,0.4,17,3,167,-33,86,667,36.6,34,836,1.4,39.048
0,1,0,0,0.7,9,0.4,17,3,167,-33,86,667,36.6,67,836,1.4,39.89
0,1,0,0,0.7,17,0.4,17,3,167,-33,43,334,23.3,34,418,1.4,46.042
0,1,0,0,0.7,9,0.4,17,3,167,-33,43,667,36.6,67,836,1.4,39.89
0,1,0,0,0.7,9,0.4,17,3,167,-33,86,667,36.6,67,418,1.4,37.451
0,1,0,0,0.7,17,0.4,17,3,167,-33,86,334,23.3,34,836,1.4,50.044
0,1,0,0,0.7,17,0.4,17,3,167,-33,43,334,36.6,34,418,1.4,37.319
0,1,0,0,0.7,17,0.4,17,3,167,-33,43,334,23.3,34,836,1.4,50.044
0,1,0,0,0.7,17,0.4,17,3,167,-33,86,334,23.3,34,418,1.4,46.042
0,1,0,0,0.7,17,0.4,17,3,167,-33,86,334,36.6,34,836,1.4,39.051
0,1,0,0,0.7,17,0.4,17,3,167,-33,43,667,23.3,34,418,1.4,46.04
0,1,0,0,0.7,17,0.4,17,3,167,-33,43,334,36.6,34,836,1.4,39.051
0,1,0,0,0.7,17,0.4,17,3,167,-33,86,334,36.6,34,418,1.4,37.319
0,1,0,0,0.7,17,0.4,17,3,167,-33,86,667,23.3,34,836,1.4,50.044
0,1,0,0,0.7,17,0.4,17,3,167,-33,43,667,36.6,34,418,1.4,37.284
0,1,0,0,0.7,17,0.4,17,3,167,-33,43,667,23.3,34,836,1.4,50.044
0,1,0,0,0.7,17,0.4,17,3,167,-33,86,667,23.3,34,418,1.4,46.04
0,1,0,0,0.7,9,0.4,17,3,167,-33,43,334,23.3,67,418,1.4,46.051
0,1,0,0,0.7,9,0.4,17,3,167,-33,86,667,36.6,34,836,1.4,39.021
0,1,0,0,0.7,9,0.4,17,3,167,-33,86,667,36.6,34,418,1.4,37.282
0,1,0,0,0.7,9,0.4,17,3,167,-33,43,667,36.6,34,836,1.4,39.021
0,1,0,0,0.7,9,0.4,17,3,167,-33,43,334,36.6,67,418,1.4,37.423
0,1,0,0,0.7,9,0.4,17,3,167,-33,86,334,23.3,67,836,1.4,50.137
0,1,0,0,0.7,9,0.4,17,3,167,-33,86,334,23.3,67,418,1.4,46.051
0,1,0,0,0.7,9,0.4,17,3,167,-33,43,334,23.3,67,836,1.4,50.137
0,1,0,0,0.7,9,0.4,17,3,167,-33,43,667,23.3,67,418,1.4,46.061
0,1,0,0,0.7,9,0.4,17,3,167,-33,86,334,36.6,67,836,1.4,39.892
0,1,0,0,0.7,9,0.4,17,3,167,-33,86,334,36.6,67,418,1.4,37.423
0,1,0,0,0.7,9,0.4,17,3,167,-33,43,334,36.6,67,836,1.4,39.892
0,1,0,0,0.7,9,0.4,17,3,167,-33,43,667,36.6,67,418,1.4,37.451
0,1,0,0,0.7,9,0.4,17,3,167,-33,86,667,23.3,67,836,1.4,50.136
0,1,0,0,0.7,9,0.4,17,3,167,-33,86,667,23.3,67,418,1.4,46.061
0,1,0,0,0.7,9,0.4,17,3,167,-33,43,667,23.3,67,836,1.4,50.136
0,1,0,0,0.7,9,0.4,17,3,167,-33,86,667,23.3,34,418,1.4,46.049
0,1,0,0,0.7,9,0.4,17,3,167,-33,43,667,23.3,34,836,1.4,50.091
0,1,0,0,0.7,9,0.4,17,3,167,-33,43,667,36.6,34,418,1.4,37.282
0,1,0,0,0.7,9,0.4,17,3,167,-33,86,667,23.3,34,836,1.4,50.091
0,1,0,0,0.7,9,0.4,17,3,167,-33,86,334,36.6,34,418,1.4,37.319
0,1,0,0,0.7,9,0.4,17,3,167,-33,43,334,36.6,34,836,1.4,39.025
0,1,0,0,0.7,9,0.4,17,3,167,-33,43,667,23.3,34,418,1.4,46.049
0,1,0,0,0.7,9,0.4,17,3,167,-33,86,334,36.6,34,836,1.4,39.025
0,1,0,0,0.7,9,0.4,17,3,167,-33,86,334,23.3,34,418,1.4,46.042
0,1,0,0,0.7,9,0.4,17,3,167,-33,43,334,23.3,34,836,1.4,50.091
0,1,0,0,0.7,9,0.4,17,3,167,-33,43,334,36.6,34,418,1.4,37.319
0,1,0,0,0.7,9,0.4,17,3,167,-33,86,334,23.3,34,836,1.4,50.091
0,1,0,0,0.7,17,0.4,34,6,167,34,86,667,36.6,67,418,0.7,37.495
0,1,0,0,0.7,17,0.4,34,6,167,34,43,667,36.6,67,836,0.7,39.592
0,1,0,0,0.7,9,0.4,17,3,167,-33,43,334,23.3,34,418,1.4,46.042
0,1,0,0,0.7,17,0.4,34,6,167,34,86,667,36.6,67,836,0.7,39.592
0,1,0,0,0.7,17,0.4,34,6,167,34,43,667,23.3,67,836,0.7,49.441
0,1,0,0,0.7,17,0.4,34,6,167,34,86,667,23.3,67,418,0.7,45.806
0,1,0,0,0.7,17,0.4,34,6,167,34,86,667,23.3,67,836,0.7,49.441
0,1,0,0,0.7,17,0.4,34,6,167,34,43,667,36.6,67,418,0.7,37.495
0,1,0,0,0.7,17,0.4,34,6,167,34,43,334,36.6,67,836,0.7,39.599
0,1,0,0,0.7,17,0.4,34,6,167,34,86,334,36.6,67,418,0.7,37.481
0,1,0,0,0.7,17,0.4,34,6,167,34,86,334,36.6,67,836,0.7,39.599
0,1,0,0,0.7,17,0.4,34,6,167,34,43,667,23.3,67,418,0.7,45.804
0,1,0,0,0.7,17,0.4,34,6,167,34,43,334,23.3,67,836,0.7,49.45
0,1,0,0,0.7,17,0.4,34,6,167,34,86,334,23.3,67,418,0.7,45.797
0,1,0,0,0.7,17,0.4,34,6,167,34,86,334,23.3,67,836,0.7,49.45
0,1,0,0,0.7,17,0.4,34,6,167,34,43,334,36.6,67,418,0.7,37.466
0,1,0,0,0.7,17,0.4,34,6,167,34,43,667,36.6,34,836,0.7,39.638
0,1,0,0,0.7,17,0.4,34,6,167,34,86,667,36.6,34,418,0.7,37.407
0,1,0,0,0.7,17,0.4,34,6,167,34,86,667,36.6,34,836,0.7,39.638
0,1,0,0,0.7,17,0.4,34,6,167,34,43,334,23.3,67,418,0.7,45.795
0,1,0,0,0.7,17,0.4,34,6,167,34,43,667,36.6,34,418,0.7,37.409
0,1,0,0,0.7,17,0.4,34,6,167,34,86,667,23.3,34,836,0.7,49.534
0,1,0,0,0.7,17,0.4,34,6,167,34,86,667,23.3,34,418,0.7,45.818
0,1,0,0,0.7,17,0.4,34,6,167,34,43,667,23.3,34,836,0.7,49.534
0,1,0,0,0.7,17,0.4,34,6,167,34,43,667,23.3,34,418,0.7,45.818
0,1,0,0,0.7,17,0.4,34,6,167,34,86,334,36.6,34,836,0.7,39.638
0,1,0,0,0.7,17,0.4,34,6,167,34,86,334,36.6,34,418,0.7,37.439
0,1,0,0,0.7,17,0.4,34,6,167,34,43,334,36.6,34,836,0.7,39.638
0,1,0,0,0.7,17,0.4,34,6,167,34,43,334,36.6,34,418,0.7,37.444
0,1,0,0,0.7,17,0.4,34,6,167,34,86,334,23.3,34,836,0.7,49.534
0,1,0,0,0.7,17,0.4,34,6,167,34,86,334,23.3,34,418,0.7,45.816
0,1,0,0,0.7,17,0.4,34,6,167,34,43,334,23.3,34,836,0.7,49.534
0,1,0,0,0.7,17,0.4,34,6,167,34,43,334,23.3,34,418,0.7,45.815
0,1,0,0,0.7,9,0.4,34,6,167,34,86,667,36.6,67,836,0.7,39.55
0,1,0,0,0.7,9,0.4,34,6,167,34,86,667,36.6,67,418,0.7,37.525
0,1,0,0,0.7,9,0.4,34,6,167,34,43,667,36.6,67,836,0.7,39.55
0,1,0,0,0.7,9,0.4,34,6,167,34,86,667,23.3,67,836,0.7,49.822
0,1,0,0,0.7,9,0.4,34,6,167,34,43,667,36.6,67,418,0.7,37.525
0,1,0,0,0.7,9,0.4,34,6,167,34,43,667,23.3,67,836,0.7,49.822
0,1,0,0,0.7,9,0.4,34,6,167,34,86,667,23.3,67,418,0.7,45.917
0,1,0,0,0.7,9,0.4,34,6,167,34,86,334,36.6,67,836,0.7,39.419
0,1,0,0,0.7,9,0.4,34,6,167,34,43,667,23.3,67,418,0.7,45.918
0,1,0,0,0.7,9,0.4,34,6,167,34,43,334,36.6,67,836,0.7,39.419
0,1,0,0,0.7,9,0.4,34,6,167,34,86,334,36.6,67,418,0.7,37.446
0,1,0,0,0.7,9,0.4,34,6,167,34,86,334,23.3,67,836,0.7,49.812
0,1,0,0,0.7,9,0.4,34,6,167,34,43,334,36.6,67,418,0.7,37.447
0,1,0,0,0.7,9,0.4,34,6,167,34,43,334,23.3,67,836,0.7,49.812
0,1,0,0,0.7,9,0.4,34,6,167,34,86,334,23.3,67,418,0.7,45.902
0,1,0,0,0.7,9,0.4,34,6,167,34,86,667,36.6,34,836,0.7,39.686
0,1,0,0,0.7,9,0.4,34,6,167,34,43,334,23.3,67,418,0.7,45.902
0,1,0,0,0.7,9,0.4,34,6,167,34,43,667,36.6,34,836,0.7,39.686
0,1,0,0,0.7,9,0.4,34,6,167,34,86,667,36.6,34,418,0.7,37.442
0,1,0,0,0.7,17,0.4,17,3,167,-33,43,667,36.6,67,836,1.4,39.91
0,1,0,0,0.7,17,0.4,17,3,167,-33,86,667,36.6,67,418,1.4,37.458
0,1,0,0,0.7,17,0.4,17,3,167,-33,86,667,36.6,67,836,1.4,39.91
0,1,0,0,0.7,9,0.4,17,3,167,34,43,334,23.3,34,418,1.4,46.05
0,1,0,0,0.7,9,0.4,17,3,167,34,43,334,23.3,34,836,1.4,50.16
0,1,0,0,0.7,9,0.4,17,3,167,34,86,334,23.3,34,418,1.4,46.046
0,1,0,0,0.7,9,0.4,17,3,167,34,86,334,23.3,34,836,1.4,50.16
0,1,0,0,0.7,9,0.4,17,3,167,34,43,334,36.6,34,418,1.4,37.717
0,1,0,0,0.7,9,0.4,17,3,167,34,43,334,36.6,34,836,1.4,40.161
0,1,0,0,0.7,9,0.4,17,6,167,-33,43,334,23.3,67,836,1.4,50.156
0,1,0,0,0.7,9,0.4,17,3,167,34,86,334,36.6,34,418,1.4,37.717
0,1,0,0,0.7,9,0.4,17,6,167,-33,86,334,23.3,67,418,1.4,46.067
0,1,0,0,0.7,9,0.4,17,3,167,34,86,334,36.6,34,836,1.4,40.161
0,1,0,0,0.7,9,0.4,17,6,167,-33,86,334,23.3,67,836,1.4,50.156
0,1,0,0,0.7,9,0.4,17,3,167,34,43,667,23.3,34,418,1.4,46.055
0,1,0,0,0.7,9,0.4,17,3,167,34,43,667,23.3,34,836,1.4,50.16
0,1,0,0,0.7,9,0.4,17,6,167,-33,43,667,36.6,34,836,1.4,39.071
0,1,0,0,0.7,9,0.4,17,3,167,34,86,667,23.3,34,418,1.4,46.052
0,1,0,0,0.7,9,0.4,17,6,167,-33,86,667,36.6,34,418,1.4,37.256
0,1,0,0,0.7,9,0.4,17,3,167,34,86,667,23.3,34,836,1.4,50.16
0,1,0,0,0.7,9,0.4,17,6,167,-33,86,667,36.6,34,836,1.4,39.071
0,1,0,0,0.7,9,0.4,17,3,167,34,43,667,36.6,34,418,1.4,37.679
0,1,0,0,0.7,9,0.4,17,6,167,-33,43,334,23.3,67,418,1.4,46.067
0,1,0,0,0.7,17,0.4,17,3,167,-33,43,334,23.3,67,418,1.4,46.041
0,1,0,0,0.7,17,0.4,17,3,167,-33,86,334,23.3,67,418,1.4,46.041
0,1,0,0,0.7,17,0.4,17,3,167,-33,43,334,23.3,67,836,1.4,50.09
0,1,0,0,0.7,17,0.4,17,3,167,-33,43,334,36.6,67,418,1.4,37.426
0,1,0,0,0.7,17,0.4,17,3,167,-33,86,334,23.3,67,836,1.4,50.09
0,1,0,0,0.7,17,0.4,17,3,167,-33,86,334,36.6,67,418,1.4,37.426
0,1,0,0,0.7,17,0.4,17,3,167,-33,43,334,36.6,67,836,1.4,39.911
0,1,0,0,0.7,17,0.4,17,3,167,-33,43,667,23.3,67,418,1.4,46.053
0,1,0,0,0.7,17,0.4,17,3,167,-33,86,334,36.6,67,836,1.4,39.911
0,1,0,0,0.7,17,0.4,17,3,167,-33,86,667,23.3,67,418,1.4,46.053
0,1,0,0,0.7,17,0.4,17,3,167,-33,43,667,23.3,67,836,1.4,50.089
0,1,0,0,0.7,17,0.4,17,3,167,-33,43,667,36.6,67,418,1.4,37.458
0,1,0,0,0.7,17,0.4,17,3,167,-33,86,667,23.3,67,836,1.4,50.089
0,1,0,0,0.7,9,0.4,17,6,167,-33,43,334,23.3,34,836,1.4,50.194
0,1,0,0,0.7,9,0.4,17,6,167,-33,86,334,23.3,34,418,1.4,46.054
0,1,0,0,0.7,9,0.4,17,6,167,-33,86,334,23.3,34,836,1.4,50.194
0,1,0,0,0.7,9,0.4,17,6,167,-33,43,334,36.6,34,418,1.4,37.303
0,1,0,0,0.7,17,0.4,17,3,167,34,43,667,36.6,67,836,1.4,40.376
0,1,0,0,0.7,17,0.4,17,3,167,34,86,667,36.6,67,418,1.4,37.803
0,1,0,0,0.7,17,0.4,17,3,167,34,86,667,36.6,67,836,1.4,40.376
0,1,0,0,0.7,9,0.4,17,6,167,-33,43,334,23.3,34,418,1.4,46.054
0,1,0,0,0.7,9,0.4,17,6,167,-33,43,667,23.3,34,836,1.4,50.194
0,1,0,0,0.7,9,0.4,17,6,167,-33,86,667,23.3,34,418,1.4,46.057
0,1,0,0,0.7,9,0.4,17,6,167,-33,86,667,23.3,34,836,1.4,50.194
0,1,0,0,0.7,9,0.4,17,6,167,-33,43,667,36.6,34,418,1.4,37.256
0,1,0,0,0.7,9,0.4,17,6,167,-33,43,334,36.6,34,836,1.4,39.075
0,1,0,0,0.7,9,0.4,17,6,167,-33,86,334,36.6,34,418,1.4,37.303
0,1,0,0,0.7,9,0.4,17,6,167,-33,86,334,36.6,34,836,1.4,39.075
0,1,0,0,0.7,9,0.4,17,6,167,-33,43,667,23.3,34,418,1.4,46.057
0,1,0,0,0.7,17,0.4,17,3,167,34,86,334,23.3,67,418,1.4,45.95
0,1,0,0,0.7,17,0.4,17,3,167,34,43,334,23.3,67,836,1.4,49.746
0,1,0,0,0.7,17,0.4,17,3,167,34,43,334,36.6,67,418,1.4,37.791
0,1,0,0,0.7,17,0.4,17,3,167,34,86,334,23.3,67,836,1.4,49.746
0,1,0,0,0.7,17,0.4,17,3,167,34,86,667,36.6,34,418,1.4,37.668
0,1,0,0,0.7,17,0.4,17,3,167,34,43,667,36.6,34,836,1.4,40.183
0,1,0,0,0.7,17,0.4,17,3,167,34,43,334,23.3,67,418,1.4,45.954
0,1,0,0,0.7,17,0.4,17,3,167,34,86,667,36.6,34,836,1.4,40.183
0,1,0,0,0.7,17,0.4,17,3,167,34,86,667,23.3,67,418,1.4,45.945
0,1,0,0,0.7,17,0.4,17,3,167,34,43,667,23.3,67,836,1.4,49.737
0,1,0,0,0.7,17,0.4,17,3,167,34,43,667,36.6,67,418,1.4,37.783
0,1,0,0,0.7,17,0.4,17,3,167,34,86,667,23.3,67,836,1.4,49.737
0,1,0,0,0.7,17,0.4,17,3,167,34,86,334,36.6,67,418,1.4,37.792
0,1,0,0,0.7,17,0.4,17,3,167,34,43,334,36.6,67,836,1.4,40.384
0,1,0,0,0.7,17,0.4,17,3,167,34,43,667,23.3,67,418,1.4,45.948
0,1,0,0,0.7,17,0.4,17,3,167,34,86,334,36.6,67,836,1.4,40.384
0,1,0,0,0.7,17,0.4,17,3,167,34,86,334,23.3,34,836,1.4,49.749
0,1,0,0,0.7,17,0.4,17,3,167,34,43,334,36.6,34,418,1.4,37.705
0,1,0,0,0.7,17,0.4,17,3,167,34,43,334,23.3,34,836,1.4,49.749
0,1,0,0,0.7,17,0.4,17,3,167,34,86,334,23.3,34,418,1.4,45.935
0,1,0,0,0.7,9,0.4,17,3,167,34,86,667,36.6,67,836,1.4,40.26
0,1,0,0,0.7,17,0.4,17,3,167,34,43,334,23.3,34,418,1.4,45.935
0,1,0,0,0.7,9,0.4,17,3,167,34,43,667,36.6,67,836,1.4,40.26
0,1,0,0,0.7,9,0.4,17,3,167,34,86,667,36.6,67,418,1.4,37.812
0,1,0,0,0.7,17,0.4,17,3,167,34,86,667,23.3,34,836,1.4,49.749
0,1,0,0,0.7,17,0.4,17,3,167,34,43,667,36.6,34,418,1.4,37.667
0,1,0,0,0.7,17,0.4,17,3,167,34,43,667,23.3,34,836,1.4,49.749
0,1,0,0,0.7,17,0.4,17,3,167,34,86,667,23.3,34,418,1.4,45.935
0,1,0,0,0.7,17,0.4,17,3,167,34,86,334,36.6,34,836,1.4,40.183
0,1,0,0,0.7,17,0.4,17,3,167,34,43,667,23.3,34,418,1.4,45.934
0,1,0,0,0.7,17,0.4,17,3,167,34,43,334,36.6,34,836,1.4,40.183
0,1,0,0,0.7,17,0.4,17,3,167,34,86,334,36.6,34,418,1.4,37.706
0,1,0,0,0.7,9,0.4,17,3,167,34,43,334,36.6,67,418,1.4,37.698
0,1,0,0,0.7,9,0.4,17,3,167,34,86,334,23.3,67,836,1.4,50.13
0,1,0,0,0.7,9,0.4,17,3,167,34,86,334,23.3,67,418,1.4,46.059
0,1,0,0,0.7,9,0.4,17,3,167,34,43,334,23.3,67,836,1.4,50.13
0,1,0,0,0.7,9,0.4,17,3,167,34,43,334,23.3,67,418,1.4,46.06
0,1,0,0,0.7,9,0.4,17,3,167,34,86,667,36.6,34,836,1.4,40.161
0,1,0,0,0.7,9,0.4,17,3,167,34,86,667,36.6,34,418,1.4,37.679
0,1,0,0,0.7,9,0.4,17,3,167,34,43,667,36.6,34,836,1.4,40.161
0,1,0,0,0.7,9,0.4,17,3,167,34,43,667,36.6,67,418,1.4,37.813
0,1,0,0,0.7,9,0.4,17,3,167,34,86,667,23.3,67,836,1.4,50.137
0,1,0,0,0.7,9,0.4,17,3,167,34,86,667,23.3,67,418,1.4,46.059
0,1,0,0,0.7,9,0.4,17,3,167,34,43,667,23.3,67,836,1.4,50.137
0,1,0,0,0.7,9,0.4,17,3,167,34,43,667,23.3,67,418,1.4,46.06
0,1,0,0,0.7,9,0.4,17,3,167,34,86,334,36.6,67,836,1.4,39.988
0,1,0,0,0.7,9,0.4,17,3,167,34,86,334,36.6,67,418,1.4,37.696
0,1,0,0,0.7,9,0.4,17,3,167,34,43,334,36.6,67,836,1.4,39.988
0,1,0,0,0.7,9,0.4,17,6,167,-33,43,667,23.3,67,836,1.4,50.154
0,1,0,0,0.7,9,0.4,17,6,167,-33,86,667,23.3,67,418,1.4,46.073
0,1,0,0,0.7,9,0.4,17,6,167,-33,86,667,23.3,67,836,1.4,50.154
0,1,0,0,0.7,9,0.4,17,6,167,-33,43,667,36.6,67,418,1.4,37.464
0,1,0,0,0.7,9,0.4,17,6,167,-33,43,334,36.6,67,836,1.4,39.434
0,1,0,0,0.7,9,0.4,17,6,167,-33,86,334,36.6,67,418,1.4,37.482
0,1,0,0,0.7,9,0.4,17,6,167,-33,86,334,36.6,67,836,1.4,39.434
0,1,0,0,0.7,9,0.4,17,6,167,-33,43,667,23.3,67,418,1.4,46.073
0,1,0,0,0.7,9,0.4,17,6,167,-33,43,334,36.6,67,418,1.4,37.482
