label,softwar,system,model,fault,test,use,qualiti,perform,data,measur,process,detect,develop,metric,predict,network,design,applic,method,base,reliabl,approach,techniqu,algorithm,estim,paper,analysi,propos,result,servic,evalu,defect,time,control,present,failur,code,studi,improv,error,program,requir,assess,effect,comput,gener,provid,architectur,bas,project,Title
0,3,9,0,1,0,3,0,2,0,0,1,0,1,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2,0,0,1,0,2,0,7,0,0,0,1,0,0,0,Bayesian framework for reliability assurance of a deployed safety critical system
0,0,0,0,0,0,4,5,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Perception-based fast rendering and antialiasing of walkthrough sequences
0,1,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,2,3,0,0,0,2,3,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,Computer aided design of fault-tolerant application specific programmable processors
0,0,6,0,0,0,3,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,Constructing real-time group communication middleware using the Resource Kernel
0,0,5,2,0,1,1,1,2,1,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Implementation and performance evaluation of a real-time e-brokerage system
0,3,0,0,0,2,1,2,0,1,0,2,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,Practical applications of statistical process control [in software development projects]
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,Eliminating annotations by automatic flow analysis of real-time programs
0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Problem solving skills
0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,4,Bloodshot eyes: workload issues in computer science project courses
0,1,0,1,0,0,1,2,0,1,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,3,1,0,0,0,0,2,8,1,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,Evaluation of inspectors' defect estimation accuracy for a requirements document after individual inspection
0,2,0,0,0,0,0,2,2,0,1,0,2,2,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,1,0,0,2,1,1,0,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,Analysis of the impact of reading technique and inspector capability on individual inspection performance
0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,4,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Predicting class libraries interface evolution: an investigation into machine learning approaches
0,1,0,1,0,0,3,5,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,Advanced assessment of the power quality events
0,0,0,1,0,0,1,1,1,0,1,3,0,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,Strategies for optimizing image processing by genetic and evolutionary computation
0,0,6,0,2,0,2,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,1,0,0,1,0,2,0,3,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Implementation and evaluation for dependable bus control using CPLD
0,1,0,1,2,0,5,0,1,3,4,0,1,0,0,1,4,0,0,0,2,0,1,0,1,2,0,1,3,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Winner take all experts network for sensor validation
0,3,0,0,0,0,0,0,0,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,5,0,3,0,1,0,2,0,0,1,1,2,0,0,0,0,0,3,Effort measurement in student software engineering projects
0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Identification of the harmonic currents drawn by an institutional building: application of a stochastic approach
0,3,8,0,0,0,1,0,1,0,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,Automatic measurements of the radius of curvature of the cornea in Slit Lamp
0,1,4,0,1,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,1,0,0,0,Australian Snowy Mountains Hydro Scheme earthing system safety assessment
0,0,1,1,0,0,0,1,2,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMS-vision: recognition of intersections on unmarked road networks
0,0,0,2,0,0,1,1,0,3,1,2,0,0,0,0,0,0,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,Curve evolution boundary-value stochastic processes the Mumford-Shah problem and missing data applications
0,0,1,2,0,0,6,3,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,Well-defined intended uses: an explicit requirement for accreditation of modeling and simulation applications
0,0,0,0,0,0,2,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,A new portable electronic device for single exposure half-value layer measurement
0,1,0,1,3,1,2,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,2,2,0,0,0,0,0,2,0,0,0,1,2,0,0,0,2,0,0,0,Technology assessment of commercially available critical area extraction tools
0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,Mobile agents for personalized information retrieval: when are they a good idea?
0,0,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,LACE frameworks and technique-identifying the legacy status of a business information system from the perspectives of its causes and effects
0,6,3,0,0,3,1,0,1,0,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,1,0,1,1,0,0,3,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,Effective testing and debugging methods and its supporting system with program deltas
0,1,0,0,0,0,3,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Investigations on hydrogen in silicon by means of lifetime measurements
0,0,0,2,0,0,1,0,1,11,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,Efficient data broadcast scheme on wireless link errors
0,1,2,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A Gibbs-sampler approach to estimate the number of faults in a system using capture-recapture sampling [software reliability]
1,1,3,5,1,0,0,0,0,0,2,0,7,0,6,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,A study on fault-proneness detection of object-oriented systems
1,0,0,0,1,0,0,0,2,0,0,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,6,0,0,0,0,0,6,0,0,0,0,0,0,The confounding effect of class size on the validity of object-oriented metrics
0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,6,5,0,1,0,0,0,1,0,0,1,1,0,1,2,0,0,0,1,6,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,Fuzzy logic traffic control in broadband communication networks
0,1,0,0,4,0,3,0,2,1,0,3,4,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Neural network detection and identification of actuator faults in a pneumatic process control valve
0,1,3,1,0,0,2,1,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Broadband vector channel sounder for MIMO channel measurement
0,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,Simulation and Evaluation of Optimization Problem Solutions in Distributed Energy Management Systems
0,3,2,1,0,0,0,4,1,0,0,0,0,1,0,0,0,0,1,3,1,0,1,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,A Novel Software Implementation Concept for Power Quality Study
0,1,5,4,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,A Short-Circuit Current Study for the Power Supply System of Taiwan Railway
0,3,2,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,Does code decay? Assessing the evidence from change management data
0,2,10,1,0,0,3,0,3,0,1,0,0,1,0,0,0,1,0,6,0,7,0,1,0,1,0,2,0,1,0,0,0,2,0,0,2,0,0,1,1,0,0,0,1,2,0,0,0,0,0,System reliability analysis: the advantages of using analytical methods to analyze non-repairable systems
0,0,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,A methodology for operational profile refinement
0,2,0,10,0,0,4,0,2,1,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,3,0,2,0,0,0,Improvements in reliability-growth modeling
0,0,0,2,0,3,1,0,8,2,0,0,0,0,0,0,0,6,1,0,1,1,0,0,0,1,0,1,1,0,0,2,0,1,0,1,0,0,2,0,0,0,1,0,1,0,0,1,0,0,0,Product performance-evaluation using Monte Carlo simulation: a case study
0,1,0,3,0,6,2,4,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,5,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,Code coverage what does it mean in terms of quality?
0,0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,2,0,1,0,3,0,0,0,2,1,0,0,0,0,Probabilistic communication optimizations and parallelization for distributed-memory systems
0,1,2,2,0,0,2,0,0,3,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A weighted distribution of residual failure data using Weibull model
0,0,1,0,0,0,0,0,4,2,6,0,0,0,0,0,0,0,5,1,1,0,0,0,0,1,2,2,2,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,Framework of end-to-end performance measurement and analysis system for Internet applications
0,1,0,0,2,0,2,0,2,0,0,0,0,1,0,0,9,1,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A real-time hardware fault detector using an artificial neural network for distance protection
0,0,8,0,1,0,2,0,3,9,0,0,1,2,0,0,0,5,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Design of multi-invariant data structures for robust shared accesses in multiprocessor systems
0,3,0,3,0,15,5,0,2,0,0,0,0,0,0,3,0,0,2,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,0,0,1,0,0,0,Empirical studies of a prediction model for regression test selection
0,3,0,4,0,0,1,1,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,An empirical study using task assignment patterns to improve the accuracy of software effort estimation
0,1,1,0,0,1,1,0,2,0,0,1,5,0,0,0,0,0,1,0,1,0,1,0,1,3,0,0,0,1,0,1,0,0,2,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Experimental application of extended Kalman filtering for sensor validation
0,3,1,5,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,Evaluating the effect of inheritance on the modifiability of object-oriented business domain models
0,3,0,4,3,0,2,0,0,1,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Prediction models for software fault correction effort
0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,6,0,0,Assessing optimal software architecture maintainability
0,0,3,3,0,0,1,0,2,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,A universal communication model for an automotive system integration platform
0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5,0,1,1,3,0,3,0,0,0,7,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,Full chip false timing path identification: applications to the PowerPC<sup>TM</sup> microprocessors
0,0,0,1,0,0,0,0,4,0,0,2,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Assessment of true worst case circuit performance under interconnect parameter variations
0,0,0,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Memory hierarchy optimization of multimedia applications on programmable embedded cores
0,4,0,0,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,2,1,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,A controlled experiment to assess the effectiveness of inspection meetings
0,2,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,3,0,1,14,0,8,0,0,0,1,0,2,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,Investigating the impact of reading techniques on the accuracy of different defect content estimation techniques
0,0,0,4,0,0,2,0,2,2,0,0,2,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,Influence of team size and defect detection technique on inspection effectiveness
0,0,0,0,4,7,1,0,1,0,1,0,4,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,3,0,0,1,0,0,0,0,0,0,Understanding and measuring the sources of variation in the prioritization of regression test suites
0,2,0,1,0,0,5,2,0,0,1,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,A primer on object-oriented measurement
0,3,2,6,1,0,1,1,0,3,1,0,0,1,0,1,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,Controlling overfitting in software quality models: experiments with regression trees and classification
0,8,3,0,0,0,2,1,0,0,2,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,Evaluating software degradation through entropy
0,0,5,1,0,0,1,4,0,0,5,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Robustness and diagnosability of OO systems designed by contracts
0,4,0,0,0,0,0,0,0,1,0,2,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,Better validation in a world-wide development environment
0,1,1,0,0,0,5,7,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,Investigation of logistic regression as a discriminant of software quality
0,0,0,4,0,0,4,1,0,0,3,2,0,3,8,5,0,1,2,0,1,0,0,0,0,1,2,1,1,0,0,1,0,0,1,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,Measurement prediction and risk analysis for Web applications
0,9,4,1,0,0,3,0,0,0,6,0,0,2,0,2,0,0,1,0,0,0,4,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,A vector-based approach to software size measurement and effort estimation
0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,1,0,0,0,Aspect-oriented programming takes aim at software complexity
0,1,1,2,0,0,3,1,4,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,The application of neural networks to fuel processors for fuel-cell vehicles
0,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,A dynamic group management framework for large-scale distributed event monitoring
0,0,1,0,3,0,3,0,1,0,0,1,0,0,0,0,3,0,0,0,2,1,0,0,0,0,1,0,1,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Semi-active replication of SNMP objects in agent groups applied for fault management
0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,2,1,5,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,Self-aware services: using Bayesian networks for detecting anomalies in Internet-based services
0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,State estimator condition number analysis
0,0,2,0,2,1,10,0,0,10,1,2,0,1,0,1,0,0,1,0,0,0,1,8,0,1,0,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Diagnosis and prognosis of bearings using data mining and numerical visualization techniques
0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,An arrhythmia detector and heart rate estimator for overnight polysomnography studies
0,1,1,0,2,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,1,0,1,0,0,0,0,2,0,0,0,Client-transparent fault-tolerant Web service
0,0,2,2,2,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,2,2,0,0,2,0,1,0,0,1,0,0,0,0,0,2,2,0,1,0,0,0,Dynamic load sharing with unknown memory demands in clusters
0,1,4,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,1,0,0,0,0,4,0,0,0,0,0,Enforcing perfect failure detection
0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,1,0,0,Design and implementation of a composable reflective middleware framework
0,3,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,2,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Investigating the cost-effectiveness of reinspections in software development
0,4,4,2,0,0,0,3,2,0,0,0,0,1,0,0,0,3,1,2,0,1,1,0,0,1,0,2,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,Quantifying the costs and benefits of architectural decisions
0,0,0,0,7,11,1,0,2,0,2,1,4,0,4,0,0,0,1,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,Incorporating varying test costs and fault severities into test case prioritization
0,3,6,0,0,2,5,1,0,0,2,0,0,4,0,0,0,3,0,0,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Theory of software reliability based on components
0,3,0,0,0,0,0,0,0,1,0,2,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,3,Improving validation activities in a global software development
0,3,7,0,0,0,4,0,1,0,0,2,0,1,3,0,0,1,0,3,2,0,2,0,0,0,2,9,0,1,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Reengineering analysis of object-oriented systems via duplication analysis
0,0,1,0,0,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Adaptive postfiltering of transform coefficients for the reduction of blocking artifacts
0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,Effective values: an approach for characterizing dependability parameters
0,0,2,1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,Fault-adaptive control: a CBS application
0,4,0,0,0,0,0,0,1,1,0,0,4,2,0,0,0,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,An internally replicated quasi-experimental comparison of checklist and perspective based reading of code documents
0,4,0,0,0,1,1,1,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,2,0,0,0,0,0,0,An experiment measuring the effects of personal software process (PSP) training
0,0,3,0,0,0,2,0,1,0,0,0,4,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Designing a service of failure detection in asynchronous distributed systems
0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,3,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,2,1,1,0,0,On the use of mobile code technology for monitoring Grid system
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A probabilistic priority scheduling discipline for high speed networks
0,2,0,0,5,0,5,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,Comparing fail-silence provided by process duplication versus internal error detection for DHCP server
0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,5,0,0,4,0,1,0,2,1,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,2,1,1,0,0,0,Trading off execution time for reliability in scheduling precedence-constrained tasks in heterogeneous computing
0,0,3,0,0,0,3,4,1,0,1,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,Performance analysis of image compression using wavelets
0,2,3,0,0,0,1,1,0,1,0,9,3,1,0,0,0,0,1,0,1,0,0,3,2,0,1,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,In-situ plasma etch process endpoint control in integrated circuit manufacturing
0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,Review sample shaping through the simultaneous use of multiple classification technologies in IMPACT ADC [IC yield analysis]
0,3,0,6,0,1,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,2,0,1,1,0,0,0,4,0,1,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,A Bayesian predictive software reliability model with pseudo-failures
0,1,2,1,5,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A DSP-based FFT-analyzer for the fault diagnosis of rotating machine based on vibration analysis
0,1,0,0,3,0,0,0,0,0,2,0,1,2,0,0,0,3,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,Design and development of a digital multifunction relay for generator protection
0,2,0,0,0,2,2,0,4,0,5,0,0,2,5,0,1,0,0,0,0,0,0,0,0,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A frame-level measurement apparatus for performance testing of ATM equipment
0,0,0,0,4,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,Low-cost software-based self-test methodologies for performance faults in processor control subsystems
0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,Run-time upgradable software in a large real-time telecommunication system
0,0,1,0,0,0,0,1,1,0,4,0,0,0,0,0,6,0,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,A new uncertainty measure for belief networks with applications to optimal evidential inferencing
